run_name,test_year,n_train,n_test,R2,RMSE,MAE
ger_no_prev_yield,2017,1648.0,274.0,0.03373016986586774,0.9751596725294015,0.7635279074662159
ger_no_prev_yield,2018,1640.0,282.0,0.2840980558904559,1.0112201772957976,0.8258016257355723
ger_no_prev_yield,2019,1645.0,277.0,0.40640227835213805,0.9207919175820541,0.7202498490969521
ger_no_prev_yield,2020,1648.0,274.0,-0.097895653212833,1.1272032441157822,0.9183374843165747
ger_no_prev_yield,2021,1647.0,275.0,-0.2024361891380888,1.0435698298444611,0.780447458105733
ger_no_prev_yield,2022,1652.0,270.0,0.277036163154728,1.1135176777178954,0.922464997963764
ger_no_prev_yield,2023,1652.0,270.0,0.32501045646817284,0.9124017390801231,0.7002939083601587
ger_no_prev_yield,mean,1647.4285714285713,274.57142857142856,0.14656361162577727,1.0148377511665023,0.8044461758635674
