nuts_id,year,GDD_03_06,HeatDays_>27C_05_06,Median_Tmax_Mar,Median_Tmax_Apr,Median_Tmax_May,Median_Tmax_Jun,Median_Tmin_Mar,Median_Tmin_Apr,Median_Tmin_May,Median_Tmin_Jun,PrecipSum_Mar,PrecipSum_Apr,PrecipSum_May,PrecipSum_Jun,RainyDays_>=1mm_Season,NDVI_Apr,NDVI_May,NDVI_Jun,NDVI_peak,NDVI_peak_month,NDVI_integral,SoilMoisture_AprJun,SoilMoistureAnom_AprJun,yield_value
DE111,2017,884.258586493759,10.470404984423675,12.427413921415644,13.11130356595526,19.12353844093016,23.99588614490547,3.3516353761667257,3.1199368319407657,9.085542915320492,13.751979868285776,72.30107873320625,58.87130275371422,75.20550662657443,77.72104948732024,47.14485981308411,0.6550158222146296,0.8245518692033896,0.7812084419874343,0.8415460748122119,5.1913791773892,2.667021052210571,0.3300979341170011,0.0085109201941441,7.16
DE111,2018,1025.13557703369,4.235202492211839,9.577098958143216,19.37887287318152,21.864867289415425,23.712715129911736,-0.5041572784708811,6.92073436273595,11.270406424739305,14.261889417891956,52.31713542362647,32.63539176693336,74.64230722502985,34.10020861983719,41.24454828660436,0.6426294914968449,0.7599346525339851,0.6996094987863815,0.7774046820576079,5.177316080711448,2.3630341807436093,0.2915005330922005,-0.0300864808306564,7.89
DE112,2017,821.9462835128364,7.289748953974897,12.171474163103328,12.376697513947452,18.47027430833636,22.91136288503227,2.2904831491255093,2.682818266736936,8.774591112336378,13.528842999446368,73.50140020526246,65.92989372827327,84.2155781332804,93.40620444083156,49.78399581589959,0.7195159104949888,0.8575012598666967,0.8212897506103229,0.8715854545565992,5.198533063137997,2.4115432582287686,0.3435674028045669,0.0117629738664419,8.18
DE112,2018,948.6111627945868,2.181485355648536,8.964736253746409,18.38284430803118,21.12105936345698,22.77544515761374,-1.0296543536325653,6.443979635996823,10.43381616121558,13.668400011900603,51.93707665063099,38.53925670651183,82.25342016669396,41.48059192207738,44.27562761506276,0.6353856865206837,0.7557104962848067,0.7749936145593916,0.7988691570224248,5.446793242637892,2.332458892931804,0.3059711267126455,-0.0258333022254793,8.6
DE112,2019,759.5600125667964,9.375000000000002,9.33047305949066,13.178973646443284,15.0871375431077,23.87637026000724,2.116830723654798,4.407337513528633,5.767102877565033,13.555360951284014,112.22980440347524,65.85573781243228,124.2105725696688,74.5519727955337,61.27039748953976,0.6462594628463908,0.8059702910221791,0.8259702770485561,0.8425258940661191,5.531405193227071,2.7010764100943345,0.360339529525604,0.028535100587479,8.33
DE112,2020,795.2034821330777,0.1663179916317992,8.007483440064012,18.75162025435701,17.703150331824425,20.735705644615557,0.4736118332611695,6.370845720458752,7.86315628434826,11.97848032867562,71.68364469246764,16.905419953856065,57.837485938396576,105.07897548275308,38.76830543933056,0.5722606321275177,0.7467937545284902,0.7442759786343411,0.7819068614173228,5.404303572620521,2.5641401335120197,0.2947820223236307,-0.0370224066144942,8.56
DE112,2021,626.2971900532957,4.013598326359833,6.853868933003342,10.659888875634126,14.2134219229471,22.654866910479587,-0.5161367743583676,1.407234987554214,5.928289494853663,12.967939162952655,84.05433675098443,50.63467557939278,125.36505720960729,178.62988917021056,62.94979079497909,0.6396402986804083,0.8364328467052716,0.8173896556945431,0.8521125881768152,5.279541643601714,2.7675233318225154,0.365671171996523,0.0338667430583979,6.97
DE112,2022,861.9765487591119,6.812761506276152,11.332042528096627,12.533215125335335,18.787873010356087,24.25879341747973,0.4759558609838993,3.028612325979599,9.196390424911971,13.57734611303739,36.68623408144834,112.10269406532336,54.21436789412118,65.5147249068706,43.570606694560674,0.5634060823029136,0.7988750322861508,0.7411173975116638,0.8115875150159609,5.185572536597615,2.4419077035707004,0.3306118481471307,-0.0011925807909942,8.19
DE112,2023,826.7235280966685,3.760460251046026,10.19257682896062,11.07967330581476,17.986306507318115,23.94267176145293,1.4454980411290357,3.620574841040472,9.144388639378272,13.019336067582795,100.08482879409463,101.57377092573236,72.10237343966276,37.23148452854285,48.194037656903774,0.712096781876435,0.8379510386171399,0.7656889575942708,0.8444285028211787,4.9617405696848,2.8540459425910383,0.3216879010567737,-0.0101165278813511,7.54
DE113,2017,844.0179656822387,8.737762237762238,11.978924389819188,12.854672043807048,18.68545501129732,23.620708775782344,2.8525367165183675,2.739433865542439,8.682292028954956,13.2889391926738,78.369609007378,72.52917515063577,80.66288508890011,81.90867737488477,49.61288711288711,0.7098453004632793,0.8398488270051642,0.8026211685732001,0.8561447260137958,5.135434498003978,2.5495566957721976,0.3559811370641392,0.0035091143945638,7.43
DE113,2018,985.4795499064252,2.52997002997003,9.348118672099408,19.16911931528557,21.53320156406096,22.92973045783565,-0.7801336907720958,6.536798400574059,11.069126386004154,13.68765237600536,55.69991910039044,40.12739025624239,95.95238739168175,53.64626625458323,44.69480519480519,0.6617394474349007,0.7672246195586349,0.7346103733355058,0.7950387261649159,5.244982355220985,2.48691680709897,0.3350031193358559,-0.0174689033337195,7.34
DE113,2019,790.0706488084389,10.46003996003996,9.689717152354504,14.108099566449196,15.165691830752277,24.57403212479661,2.1687434132640044,5.006823176365893,5.920984991875822,13.249382222544323,103.91189431341178,66.35971613424474,139.0765435647977,70.17753436535597,60.049950049950034,0.7295222532905669,0.8353506531376723,0.8084639212302878,0.8512697443713192,5.173359056179388,2.8858524905563496,0.3773320386757284,0.024860016006153,7.94
DE113,2020,814.1722655472602,0.2747252747252747,8.270316637098276,19.00641886799725,18.03486711195301,21.121700989592703,0.4612871046190365,5.545865581562014,7.734198862355929,12.051228356147048,66.12692848517908,23.688528539327308,62.20744031543807,124.30331841180818,42.34965034965034,0.6023675393812195,0.776760371669028,0.7532570195741093,0.8014361009641124,5.292128027074639,2.6478537193532747,0.3211773587337239,-0.0312946639358514,8.64
DE113,2021,658.6007929646668,4.44955044955045,7.219851934564481,11.052845871627175,14.794951631925226,23.1238064319104,-0.4264865901920118,1.3503570267013487,6.341147615811945,13.440254068136475,81.02477320335566,49.121687656112655,125.9053290482891,213.80832798745263,64.94505494505495,0.6575618445909982,0.8230095307861095,0.8205045647877257,0.8417007585962426,5.39391728389161,2.793379810534052,0.3852523037652978,0.0327802810957224,6.07
DE113,2022,886.0597622668491,8.77172827172827,11.631222317721363,13.149847102665422,19.20719049322262,24.65900490653148,0.183666531832448,3.240734513441903,8.859301413308392,13.788852548361085,31.719960876766013,113.03340966082231,66.2470368039771,57.0053644209288,44.671828171828174,0.5838028745734705,0.795975382046834,0.7705581253985948,0.8169357575204328,5.265583697160425,2.5144445999718545,0.3491800210673035,-0.0032920016022718,9.12
DE113,2023,851.308373203337,5.305194805194804,10.502955138123616,11.406718889173591,18.47184857226516,24.379444653552035,1.3128531716086873,3.5033544809072983,9.101194316547732,13.10800768216771,90.27936731324849,106.68142506978224,67.72228644365656,39.34791720416983,50.7082917082917,0.7409604943632626,0.8157432950858517,0.7424928466729536,0.8262942509624248,4.818142856273159,2.6485135294515336,0.3433781800449788,-0.0090938426245965,7.44
DE114,2017,801.3580875951549,6.034603811434304,11.1103235043877,12.070136074268977,18.04740669610151,23.17372172211216,2.405257355317929,2.432542427085969,8.918526073826975,13.301869019534212,84.19749905226504,78.19127176360668,88.13892767483172,81.68236576549621,53.69458375125377,0.6993939515287628,0.8413895408095606,0.8224436048925132,0.8660589889953818,5.287532125893796,2.6489453706383657,0.4076165543954455,0.0006884905909903321,8.22
DE114,2018,945.9236488372918,0.9227683049147444,8.885971401448021,18.755706663906537,21.24591932535892,22.16470095023232,-0.882743748212388,6.572359223973213,11.083581734277564,13.054612418187205,59.361318779602165,43.882948450595855,109.79669322615024,66.93771795940883,47.74974924774324,0.6317071922043219,0.7606770796319511,0.7646390468249796,0.8042406557269474,5.406020787272111,2.334048131127381,0.3993239174689574,-0.0076041463354977,7.98
DE114,2019,755.0657275537575,8.382146439317955,9.05990334590199,13.76372539478178,14.504340692365204,24.04319870239995,1.4756594873120563,4.634528049327449,6.051759368988336,13.072434599636336,106.72245542799712,59.61700431550363,147.85220055471504,72.82741843649927,60.44332998996992,0.683551965497732,0.8260110751585772,0.8426577995490139,0.8620640207762136,5.545800668115965,2.8288954106296504,0.4215257090600641,0.0145976452556089,7.9
DE114,2020,762.9648041115865,0.0,7.562190320044631,18.27068587047767,17.20976912671611,20.666632637169347,0.0582438033705836,5.601015486186365,7.239754805187068,11.4970440565165,68.12473829569807,27.00790711382258,64.6331327083041,144.47747244142124,44.39869608826479,0.556323105086175,0.7659956532501138,0.7848449605179487,0.8097078127811771,5.56375076771584,2.5836066570574614,0.3789569364439231,-0.0279711273605321,8.18
DE114,2021,625.5122881354657,3.785857572718155,6.621092023629506,10.572139754529726,14.042166664177127,22.597328468406957,-0.8309486381507578,1.3261733511386438,6.037731062756164,13.237802793604224,83.2209484044252,51.65347544743688,144.45506714770403,243.4265415498855,68.22316950852557,0.6411459384496039,0.8200507995315165,0.8531331325457023,0.863770110149485,5.6481930053744485,2.7801270725741887,0.4324680332272401,0.0255399694227849,6.95
DE114,2022,829.7736924732965,6.351053159478436,10.706357738988476,12.527125167464089,18.54247222257596,23.836599331992588,0.6715191457551594,3.023375729452785,8.717766438659265,13.224800568239164,29.868980009630068,122.25304801198476,87.57542694440097,75.33725308825223,46.55466399197593,0.5102784280311263,0.8151662923777592,0.798413208072718,0.8406713842882818,5.353288209737803,2.4606821221982966,0.4140975134538118,0.0071694496493566,8.25
DE114,2023,798.0224768291412,4.55717151454363,9.677603859552317,10.59256973878792,17.79406686551356,23.744937176642253,0.793141665597401,2.9019478509993104,8.933740234375025,13.050510015459,95.92225853580535,114.11548234859718,75.25921242409517,43.27586004700988,54.2763289869609,0.684905336450535,0.8322623757581256,0.7630365365836381,0.8405295829403625,5.019240217296705,2.812937887029657,0.394507782581744,-0.0124202812227111,6.63
DE115,2017,931.0306210798982,10.9514245679589,12.612760566807662,13.126758592187796,19.485345829585533,24.33771456879249,3.5406404383880976,3.5968936782972567,10.10110825418816,14.368864257042814,76.8061334674412,48.08488398927325,74.75566623692544,77.0023218770804,46.51985053713218,0.7704876802943665,0.8579871232713921,0.7137074674243276,0.8670696069463791,4.965884149555056,2.787819312945876,0.3387739319054886,0.0071839158793921,6.86
DE115,2018,1072.187991568912,6.247080803362914,9.923000298989615,19.4942254114129,22.249854251125747,24.16164728954876,0.0200405600136882,7.411578592926719,11.909708347169133,14.883704045886834,57.25708240150081,34.04823018710884,75.84232863896635,29.80534198497839,43.06258757589912,0.6719141329273395,0.7666112239916385,0.6903880743334511,0.7859162862875126,5.070902449864496,2.4457391611177823,0.3067696484010759,-0.0248203676250206,6.97
